lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,layer,path,LSOA code,LSOA name,Community buildings,Leisure and recreational buildings,Community service Total,Defence Total,Industry,Offices,Retail,Storage and warehousing,Industry and commerce Total,Landfill and waste disposal,Minerals and mining,Minerals and landfill Total,Institutional and communal accommo-dations,Residential,Residential Total,Highways and road transport,Transport (other),Utilities,Transport and utilities Total,Unidentified building,Unidentified general manmade surface,Unidentified structure,Unknown,Unknown developed use Total,Developed use Total,Agricultural buildings,Agricultural land,Agriculture Total,Forestry and woodland,Natural land,Rough grassland,Water,"Forest, open land and water Total",Outdoor recreation Total,Residential gardens Total,Undeveloped land Total,Non-developed Total,Vacant Total
E01001421,Enfield 020C,E02000296,Enfield 020,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001421,Enfield 020C,0.687797293,,0.687797293,,,,,,,,,,1.329011942,15.28558624,16.61459818,22.47253939,0.006622427,0.028615168,22.50777699,1.598852119,8.006224755,,,9.605076875,49.41524934,,,,0.002201254,,,,0.002201254,,43.34631187,5.616371499,48.96488462,1.619866038
E01001440,Enfield 012A,E02000288,Enfield 012,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001440,Enfield 012A,19.99345897,0.081188679,20.07464765,,0.000400046,0.091928168,0.105765551,,0.237698302,,,,,10.1099486,10.1099486,11.77959332,1.068960378,0.024926725,12.87348042,0.696247542,4.376178185,0.005421975,,5.077847702,48.37362268,,,,1.671137027,,1.747032208,,3.418169235,18.76483112,27.79207685,1.651300118,51.62637732,
E01001465,Enfield 031B,E02000307,Enfield 031,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001465,Enfield 031B,26.58691036,0.027457716,26.61436808,,,0.04100507,0.03483887,,0.07584394,,,,,14.3170702,14.3170702,24.19515224,0.007715481,0.016523688,24.21939141,0.299592929,4.400869487,,,4.700462416,69.92713604,,,,,,,,,,28.75986497,1.312998987,30.07286396,
E01001500,Enfield 035D,E02000311,Enfield 035,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001500,Enfield 035D,4.393101038,0.252153829,4.645254867,,0.000342241,1.950191983,0.053885989,,2.038302099,,,,0.036078784,15.26625789,15.30233667,21.66915316,0.003693444,0.03683982,21.70968642,0.331174483,5.329609097,,,5.66078358,49.35636364,,,,,,,2.609170721,2.609170721,6.535659809,35.5338099,5.964995937,50.64363636,
E01001544,Enfield 009D,E02000285,Enfield 009,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001544,Enfield 009D,10.48135114,,10.48135114,,,2.182918614,0.071236985,,2.254155599,,,,0.037811561,14.30640677,14.34421833,18.99205317,0.002849177,0.160230287,19.15513263,1.375767837,3.663084241,,,5.038852078,51.27370978,,,,0.030818159,,,0.975725306,1.006543465,,45.9281052,1.791641557,48.72629022,
E01001406,Enfield 015B,E02000291,Enfield 015,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001406,Enfield 015B,0.535022269,,0.535022269,,0.000254125,0.606996724,1.005761848,0.086180392,1.724351462,,,,0.171257531,18.53819696,18.70945449,19.34958745,5.609766005,0.084445525,25.04379898,0.644300839,4.141297655,,,4.785598494,50.7982257,,,,0.544696646,,,,0.544696646,0.127443629,47.16129116,1.368342867,49.2017743,
E01001425,Enfield 027B,E02000303,Enfield 027,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001425,Enfield 027B,0.44295841,0.098397404,0.541355814,,,0.431134531,0.779549812,0.057949174,1.268633517,,,,,6.979352606,6.979352606,15.19682638,4.278008584,0.197551873,19.67238684,0.473049421,4.713408309,,,5.18645773,33.64818651,,,,1.035055888,,,0.400246723,1.435302611,51.07811291,10.32022252,3.180102072,66.01374012,0.338073378
E01001463,Enfield 031A,E02000307,Enfield 031,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001463,Enfield 031A,15.93210229,,15.93210229,,,,0.101988881,,0.101988881,,,,,12.23198904,12.23198904,13.23625906,,0.0200397,13.25629875,0.146140824,1.728946855,,,1.875087679,43.39746664,,,,,,,,,26.25587938,30.06055038,0.286103603,56.60253336,
E01001499,Enfield 031F,E02000307,Enfield 031,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001499,Enfield 031F,0.051743307,,0.051743307,,,0.190344251,0.132640658,,0.322984909,,,,,18.28584118,18.28584118,28.30377289,0.010577941,0.01477971,28.32913054,0.380588602,5.548258534,,,5.928847136,52.91854707,,,,,,,,,4.994444221,41.0614898,1.025518904,47.08145293,
E01001501,Enfield 036E,E02000312,Enfield 036,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001501,Enfield 036E,3.011634392,,3.011634392,,0.005077512,1.289294892,2.008612801,,3.805658855,,,,,14.2745097,14.2745097,20.97947391,2.520703076,1.752736739,25.25291373,0.318883384,9.180434091,0.001505917,,9.500823392,55.84554006,,,,6.589837006,,,2.276705877,8.866542883,0.5960732,27.33663117,6.189357493,42.98860475,1.165855189
E01001516,Enfield 005D,E02000281,Enfield 005,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001516,Enfield 005D,27.22444405,,27.22444405,,0.007376108,0.411030144,0.893756412,0.00767464,2.050071975,,,,0.037390207,10.96534413,11.00273434,18.66998968,0.003654329,0.021024613,18.69466862,1.581990966,7.55173751,,,9.133728476,68.10564747,,,,,,,,,,30.79333191,1.101020626,31.89435253,
E01001543,Enfield 009C,E02000285,Enfield 009,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001543,Enfield 009C,0.00553167,,0.00553167,,,,0.126297579,,0.126297579,,,,,17.93632811,17.93632811,16.42249865,,0.006860328,16.42935898,0.097041728,1.452736042,,,1.54977777,36.04729412,,,,,,,2.313547619,2.313547619,1.394131829,57.68121122,2.472023854,63.86091452,0.091791366
E01001399,Enfield 021B,E02000297,Enfield 021,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001399,Enfield 021B,9.594374118,,9.594374118,,,0.129246608,0.341557326,,0.470803934,,,,,13.72015444,13.72015444,22.10726659,0.416797378,0.587824079,23.11188805,0.105881795,2.74109189,0.001297618,,2.848271303,49.74549184,,,,,,,,,15.24574155,33.88557818,1.075703845,50.20702357,0.047484586
E01001420,Enfield 020B,E02000296,Enfield 020,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001420,Enfield 020B,6.46567732,,6.46567732,,4.0226e-05,0.256394238,0.022124497,,0.28254134,,,,,10.54275469,10.54275469,16.49187963,0.000634245,0.444023348,16.93653723,0.4077099,4.027546964,,,4.435256865,38.66276744,,,,0.482709273,,,0.03219293,0.514902202,22.46278938,34.80206943,3.541509795,61.32127081,0.015961752
E01001433,Enfield 007A,E02000283,Enfield 007,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001433,Enfield 007A,,,,,0.041590097,0.074983629,0.226985002,0.181088877,4.642067254,,,,,10.62616299,10.62616299,13.74857186,4.10373926,0.05783102,17.91014213,0.64732171,9.945512442,,,10.59283415,43.77120653,,,,5.010682735,,,0.006558187,5.017240922,18.27113334,31.06392631,1.876492897,56.22879347,
E01001496,Enfield 026D,E02000302,Enfield 026,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001496,Enfield 026D,0.074859028,,0.074859028,,,,,,,,,,,16.26882417,16.26882417,15.02649994,,0.228108007,15.25460795,0.26238724,3.665882975,,,3.928270216,35.52656136,,1.267408382,1.267408382,,,,1.816044835,1.816044835,19.58891885,39.4888034,2.304848789,64.46602426,0.00741438
E01001507,Enfield 012D,E02000288,Enfield 012,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001507,Enfield 012D,1.798585416,0.011415047,1.810000464,,0.004342168,3.420236065,1.815150387,,5.669603249,,,,,12.78907171,12.78907171,18.8302487,0.018663899,0.223941595,19.0728542,1.195799145,15.75478669,,,16.95058584,56.29211546,,,,,,,,,19.42249193,21.66958229,2.615810321,43.70788454,
E01001531,Enfield 028B,E02000304,Enfield 028,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001531,Enfield 028B,,,,,0.000364216,0.043403448,0.146490853,,0.22631595,,,,0.131212598,19.27221718,19.40342977,18.17911342,,0.03885055,18.21796397,0.268547509,1.621462245,,,1.890009755,39.73771945,,,,,,,,,0.659875664,59.3081094,0.294295483,60.26228055,
E01001548,Enfield 002D,E02000278,Enfield 002,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001548,Enfield 002D,0.305887262,,0.305887262,,,0.059542208,0.031450776,,0.090992985,,,,0.025582336,10.63064248,10.65622482,14.68508671,2.871835748,0.042120828,17.59904329,0.318007215,6.859662602,,,7.177669816,35.82981817,,,,7.744920939,,6.902742198,0.802267913,15.44993105,8.150210253,26.46408716,14.10595337,64.17018183,
E01001553,Enfield 037B,E02006793,Enfield 037,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001553,Enfield 037B,1.16243e-05,,1.16243e-05,,,0.022692011,0.284575054,,0.307267065,,,,,13.08737105,13.08737105,16.99488417,0.006179406,0.025183898,17.02624748,0.437009222,4.664439608,,,5.101448831,35.52234604,,14.49687675,14.49687675,2.213965336,,,,2.213965336,7.461761717,37.74674289,2.558307266,64.47765396,
E01001478,Enfield 016B,E02000292,Enfield 016,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001478,Enfield 016B,7.183482111,,7.183482111,,,0.005286723,,,0.005286723,,,,,10.5353598,10.5353598,12.64805035,3.706990402,0.017011212,16.37205197,0.165200917,1.841034736,,,2.006235654,36.10241626,,,,,,,,,35.88043809,26.42856243,1.588583218,63.89758374,
E01001484,Enfield 016C,E02000292,Enfield 016,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001484,Enfield 016C,5.151215439,0.054541987,5.205757426,,0.00100002,5.452997982,3.500703765,0.353588473,9.407292242,,,,0.023872567,8.570172977,8.594045544,13.60937877,2.500608372,0.543077495,16.65306464,4.547221261,16.56851713,,,21.11573839,60.97589824,,17.1288497,17.1288497,,,,,,0.135150872,20.11320396,1.646897233,39.02410176,
E01001511,Enfield 016D,E02000292,Enfield 016,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001511,Enfield 016D,,0.03090623,0.03090623,,0.039502032,3.930989623,1.138289975,6.794537792,15.81402056,,,,,8.983638475,8.983638475,20.39382607,1.629993047,1.22223043,23.24604954,4.865100461,20.22100258,,,25.08610304,73.16071785,,,,,,,,,0.093605675,19.70513133,7.04054515,26.83928215,
E01001533,Enfield 028D,E02000304,Enfield 028,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001533,Enfield 028D,0.052428229,,0.052428229,,,,,,,,,,,16.64989205,16.64989205,14.63462682,0.001839318,0.022166757,14.65863289,0.018809401,1.581877248,,,1.600686649,32.96163982,,0.972274286,0.972274286,0.168323509,,,0.006116769,0.174440278,8.631367044,55.99479917,1.265479402,67.03836018,
E01001534,Enfield 032E,E02000308,Enfield 032,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001534,Enfield 032E,1.076848005,,1.076848005,,0.000187442,0.368353056,0.501574938,,0.888672211,,,,0.037715527,11.26580578,11.30352131,15.0003415,4.94219086,0.568123306,20.51065567,0.229411188,2.123900816,,,2.353312004,36.1330092,,,,1.772800283,,0.155074703,0.960673504,2.888548489,23.52257044,36.40138547,1.054486401,63.8669908,
E01001549,Enfield 006D,E02000282,Enfield 006,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001549,Enfield 006D,0.191550837,,0.191550837,,,0.363153983,0.686749242,,1.049903225,,,,0.03669009,8.083722395,8.120412486,14.34914533,0.742460439,0.146006134,15.2376119,0.53321552,7.785229945,,,8.318445465,32.91792391,,,,13.42670479,,2.274651525,0.297792989,15.99914931,12.67658716,18.06705691,20.33928271,67.08207609,
E01001418,Enfield 011C,E02000287,Enfield 011,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001418,Enfield 011C,10.00562905,,10.00562905,,,0.033861615,0.096748426,,0.13061004,,,,0.047495172,7.244261547,7.291756719,10.58217759,11.61323895,0.044749328,22.24016587,0.439893316,1.723722543,0.003071283,,2.166687142,41.83484882,,0.062672174,0.062672174,8.134477125,,0.202916403,,8.337393528,26.79816587,20.2251976,2.364592932,57.78802211,0.377129077
E01001439,Enfield 006A,E02000282,Enfield 006,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001439,Enfield 006A,10.82981696,0.097208626,10.92702559,,0.001325692,0.319466587,2.727604066,,3.179639834,,,,,15.96717849,15.96717849,21.25737577,0.102770234,0.057804416,21.41795042,1.37990736,8.056125552,,,9.436032911,60.92782725,,,,0.249436192,,,,0.249436192,0.479627827,35.46965375,2.873454988,39.07217275,
E01001536,Enfield 008B,E02000284,Enfield 008,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001536,Enfield 008B,27.0732654,,27.0732654,,0.000227345,0.715600214,1.336937827,0.003094636,2.078367152,,,,,11.0857744,11.0857744,14.6061358,0.818272699,0.009438362,15.43384686,0.322698386,5.385799586,,,5.708497972,61.37975179,,,,3.848958599,,,1.14311423,4.99207283,7.412456304,23.11767019,2.804596754,38.32679607,0.293452135
E01001545,Enfield 002B,E02000278,Enfield 002,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001545,Enfield 002B,6.452442261,,6.452442261,,,0.01451751,0.01396901,,0.02848652,,,,,8.881186396,8.881186396,10.51125616,4.687502479,0.012400038,15.21115868,0.054691234,2.994710743,,,3.049401977,33.62267583,,10.84891172,10.84891172,,,,,,21.88574522,28.8902778,2.892927881,64.51786262,1.859461546
E01001400,Enfield 021C,E02000297,Enfield 021,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001400,Enfield 021C,1.717980638,,1.717980638,,,0.045942182,0.467271315,,0.513213497,,,,0.079655427,19.30386626,19.38352169,21.28341791,0.001821193,0.01998702,21.30522612,0.224775921,2.66727416,,,2.892050081,45.81199203,,,,,,,,,,52.70043386,1.487574107,54.18800797,
E01001404,Enfield 026A,E02000302,Enfield 026,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001404,Enfield 026A,21.5082489,,21.5082489,,9.83736e-05,0.023007266,,,0.03284463,,,,,6.367414082,6.367414082,10.29196088,0.003551379,,10.29551226,0.250835205,2.614670904,,,2.86550611,41.06952598,,,,,,0.017442015,,0.017442015,40.29115656,16.61319059,1.685252493,58.60704166,0.323432358
E01001403,Enfield 021E,E02000297,Enfield 021,E09000010,Enfield,Greater London LSOAs by separate boroughs/Enfield.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Enfield.shp|layername=Enfield,E01001403,Enfield 021E,21.17178543,0.034569323,21.20635476,,,0.301582153,0.059953599,,0.361535752,,,,,10.77860983,10.77860983,14.00717833,0.005076257,0.041500787,14.05375537,0.203043564,3.980877485,,,4.183921048,50.58417676,,7.529076671,7.529076671,,,,0.750620904,0.750620904,6.126224752,25.40111331,4.638899032,44.44593467,4.969888569
